,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC11.pos,PC11.neg,PC11.score,PC12.pos,PC12.neg,PC12.score,PC13.pos,PC13.neg,PC13.score,PC14.pos,PC14.neg,PC14.score,PC15.pos,PC15.neg,PC15.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
1,fv1_NS_p10c10r1_C09,0.172020318223972,0.64216702667341,-0.470146708449438,0.191549052072686,0.611327004691167,-0.419777952618481,0.319984120985965,0.290282616550322,0.0297015044356421,0.401944372327593,0.649529869457554,-0.247585497129961,0.423667954117721,0.510699461358224,-0.0870315072405022,0.355975131395886,0.406203312524201,-0.0502281811283146,0.469783122172136,0.24056680183574,0.229216320336397,0.312636368015533,0.47165748243756,-0.159021114422027,0.328164110121491,0.427026458137791,-0.0988623480162994,0.170857109978831,0.241162966627826,-0.0703058566489958,0.359241010849746,0.34280959898648,0.0164314118632656,0.274353692628463,0.376432504188129,-0.102078811559666,0.194694391286764,0.624237723549084,-0.42954333226232,0.213638429774531,0.333045154404128,-0.119406724629597,0.169451878425245,0.649872420456059,-0.480420542030814,-5.90486380532,-14.1459794973612,-4.67527830982822,-8.92709208359332,-1.38557749182741,0.0429291499121625,11.0092068709647,-6.77337787862201,-0.0904405939371402,-5.06574546849793,0.496064795281943,-2.19207847341383,-15.0003512284455,-7.07629329586914,-2.3330563409064
2,fv1_NS_p10c10r2_O09,0.0730335408571609,0.663232209038578,-0.590198668181417,0.100090654837169,0.554473407610774,-0.454382752773605,0.178708553871088,0.274693735053353,-0.0959851811822652,0.282558768747149,0.563123237593993,-0.280564468846844,0.341365825908383,0.375303840447202,-0.0339380145388188,0.293737641199879,0.242166279627719,0.05157136157216,0.21050141983486,0.348023154569004,-0.137521734734144,0.280273826926084,0.411802898850107,-0.131529071924023,0.313482918994943,0.439312729059101,-0.125829810064158,0.201464664124604,0.248177444211404,-0.0467127800867993,0.284444036428626,0.127547365468976,0.15689667095965,0.307447218746569,0.240237236485617,0.0672099822609517,0.315820949361576,0.386038772869622,-0.0702178235080458,0.251642591693591,0.254167745050191,-0.00252515335660025,0.181543881340602,0.503738585071408,-0.322194703730806,-9.90527975708048,-15.9057694260179,-6.81401190548731,-12.4079497442068,4.10698636752807,2.78914448555635,-3.67635578875074,-3.75160610628185,-0.563970146235774,-0.332255590435932,4.92095735709835,0.474213656048504,-5.03212286507028,-1.84167420350161,-0.617879714840086
3,fv1_NS_p10c10r4_F11,0.107863051806018,0.658240782913168,-0.55037773110715,0.10730675886067,0.653688387821154,-0.546381628960483,0.178402088785826,0.280949521889642,-0.102547433103817,0.578477368913917,0.349161689812958,0.229315679100959,0.338948666136763,0.443767434174277,-0.104818768037514,0.322761780550684,0.44890485642594,-0.126143075875256,0.227337925370074,0.448739337793616,-0.221401412423542,0.391465465968692,0.372771140935236,0.0186943250334551,0.301505671335802,0.434885105336822,-0.13337943400102,0.287544805696225,0.31487848158572,-0.0273336758894949,0.294309995583904,0.281589789272833,0.0127202063110714,0.298565773027666,0.355061674624728,-0.0564959015970624,0.451048332743323,0.517467931270478,-0.0664195985271548,0.327587940826463,0.401856844124526,-0.0742689032980636,0.200422564591773,0.492189745764353,-0.29176718117258,-13.9567231822753,-5.18406981976603,-4.93724516725043,10.601890344347,-1.04891601724955,-2.35967121745755,-11.1835817165097,1.46428859804391,-6.55960314506531,0.972105324485895,-0.853464734004215,1.0481004308197,-3.29222176323268,0.937147766582286,2.63069096916367
4,fv1_NS_p10c10r5_B12,0.136284757719327,0.717890261277508,-0.581605503558181,0.163766077062485,0.585730103681655,-0.42196402661917,0.359557430335796,0.304845550587744,0.0547118797480519,0.372291614325528,0.656090731350159,-0.283799117024632,0.501773112230724,0.526084567450979,-0.024311455220255,0.501336645409779,0.421247233326471,0.0800894120833079,0.450387703381592,0.474126979536215,-0.0237392761546233,0.429209003476954,0.382331163899792,0.0468778395771618,0.485048740973326,0.484827132480185,0.000221608493140624,0.304932513492981,0.327102690451815,-0.0221701769588332,0.302201894725832,0.320262168141846,-0.0180602734160138,0.352873826768276,0.281683942617569,0.0711898841507074,0.467010874129632,0.576081763804061,-0.109070889674429,0.287015334567176,0.353023672004011,-0.066008337436835,0.219980286974942,0.61755096192996,-0.397570674955018,-30.1099965510865,8.6111488353026,-4.51797031786321,-0.244171465631322,3.89175804469046,5.70606571850875,-0.00928350792489841,0.58301703364761,2.89003205851851,0.469817071539761,0.185736863460853,2.67100010040129,-2.90483930956033,-0.480511413500047,-0.396236378687135
5,fv1_NS_p10c10r6_N12,0.679026218121169,0.124566031944175,0.554460186176994,0.661506743924724,0.0610206900979375,0.600486053826787,0.25757071356015,0.444300191120118,-0.186729477559968,0.126891526198948,0.350001585973948,-0.223110059775,0.188526873832348,0.267518936422639,-0.078992062590291,0.16935206041524,0.329599392336812,-0.160247331921572,0.321580847941707,0.355161879549937,-0.0335810316082308,0.428773370771169,0.366653318986743,0.0621200517844259,0.456438419197929,0.30022537955801,0.156213039639919,0.531290750638027,0.32772645834731,0.203564292290717,0.160664805878211,0.534404227792522,-0.373739421914311,0.136198248880223,0.425175514473995,-0.288977265593772,0.532028792867757,0.322378525907617,0.20965026696014,0.323700818100364,0.439889026437468,-0.116188208337104,0.158219263500087,0.495921579484177,-0.337702315984091,23.1762910836196,10.9535322427848,-7.81226205283736,-2.84889163632976,-3.78393694957716,-1.52327499829529,-2.31075451527408,1.88341051832711,8.98842558733571,1.48411661836004,-11.2634164639972,-9.33098750913221,4.59603399923534,-6.81653442461332,1.40398349004274
6,fv1_NS_p10c10r7_H13,0.0450932248977468,0.645302867169248,-0.600209642271501,0.0653523975079921,0.582146033969771,-0.516793636461779,0.169518693481543,0.170583469605287,-0.00106477612374423,0.314749734438875,0.382394672654628,-0.0676449382157532,0.251453512084806,0.351388797237247,-0.0999352851524412,0.230148709830112,0.293656025842468,-0.0635073160123558,0.274894581610253,0.245735218141497,0.0291593634687555,0.172535672119244,0.408436830721146,-0.235901158601901,0.337107656816522,0.346917496081344,-0.00980983926482248,0.149699272301702,0.258546174549332,-0.108846902247631,0.202312386548706,0.205345087213644,-0.00303270066493855,0.211000726176081,0.245343366180258,-0.0343426400041771,0.369841065140665,0.457350910607402,-0.0875098454667377,0.224618352766288,0.253024762682764,-0.0284064099164757,0.140039290804923,0.435696256906054,-0.295656966101131,-6.54252423267233,-19.7362117532665,-7.34283423811202,-8.76317472581729,-3.08363064832066,5.52943012936638,-2.24415840268009,-5.4725149775383,2.64402597287599,-5.22581245546453,-0.12385986019523,-10.0022748186896,0.404289231687018,6.69481421147943,3.31261123583493
7,fv1_NS_p10c11r1_D09,0.0848187809270702,0.730689915985718,-0.645871135058647,0.0986189297430689,0.695422788757981,-0.596803859014912,0.219314446412285,0.315250872177816,-0.0959364257655312,0.464114067604732,0.591915870262647,-0.127801802657915,0.423411492519114,0.514862974794973,-0.0914514822758589,0.479729596581897,0.490928132411516,-0.0111985358296192,0.453065950250716,0.398575941587421,0.0544900086632943,0.367760158170871,0.41926910256819,-0.0515089443973185,0.40159244501625,0.566442442986343,-0.164849997970093,0.237287192482649,0.356774063879111,-0.119486871396461,0.311661216059542,0.431906114949359,-0.120244898889816,0.391275698037179,0.33890096092188,0.0523747371152998,0.414775062391151,0.463250486400068,-0.0484754240089166,0.260236330341046,0.35678490385382,-0.0965485735127737,0.220369116689035,0.54902603554218,-0.328656918853145,-25.7640027404091,0.770408835428207,-7.44274219596988,2.8198554416754,0.77564503390456,2.79953792984059,4.48112017412728,-0.177585087511348,-3.45346076725544,-2.3765516845113,-1.76122837420069,1.63697469174224,-1.92730705285963,2.78977704874421,-0.523021208980905
8,fv1_NS_p10c11r2_P09,0.561484416883355,0.113617405828551,0.447867011054804,0.512965504130084,0.0707299474771799,0.442235556652904,0.189772811377496,0.406370022825709,-0.216597211448212,0.138270628368885,0.319479512485532,-0.181208884116647,0.237611872840584,0.238877008248663,-0.00126513540807924,0.173755806413547,0.353748716606937,-0.179992910193391,0.331846171192602,0.341221115990882,-0.00937494479827938,0.351232374893952,0.239636964063986,0.111595410829965,0.441122816032533,0.265436420955241,0.175686395077292,0.619429024788581,0.221729435766999,0.397699589021582,0.298316072961804,0.377234662616515,-0.078918589654711,0.24272256183102,0.381705425899571,-0.138982864068551,0.502582141199066,0.403978223323924,0.0986039178751424,0.333622542065329,0.402964528396341,-0.069341986331012,0.115735402284428,0.591546678747039,-0.475811276462611,18.9559298965311,11.6304619163837,-8.51091701330115,-1.10498072742946,-1.02061879205572,-2.79641491137365,-1.30935391151605,3.16809867872998,6.0043859526719,6.59289731987094,-5.23720724046908,-2.51666559798505,0.582029798477402,-8.78734857981577,2.58260226652185
9,fv1_NS_p10c11r3_L10,0.421509538405832,0.139545201619095,0.281964336786737,0.292403140222704,0.0708852293827738,0.22151791083993,0.379968445164312,0.167486500493727,0.212481944670586,0.161119870224598,0.304433245020848,-0.143313374796249,0.242930296698683,0.106675953091038,0.136254343607645,0.152930373730512,0.359643967948895,-0.206713594218383,0.291341698829253,0.215155090968201,0.0761866078610525,0.402599108510651,0.217256750766745,0.185342357743905,0.448192136337157,0.27686937027,0.171322766067156,0.234330367603342,0.408033519514423,-0.17370315191108,0.270895231633832,0.226779151198456,0.0441160804353758,0.24723598605411,0.303239199796278,-0.0560032137421679,0.455673969104592,0.216587050221476,0.239086918883116,0.328118154757563,0.303918954217703,0.0241992005398597,0.155610802712105,0.505777445320645,-0.35016664260854,29.4268135868839,-9.2831173571722,2.9525403022604,-3.14558915861091,4.54649359536528,5.84152898336065,13.2297780988003,10.3997168356133,11.2308392304207,-3.28505865543887,2.74289916653972,-1.66863915205618,4.07428353852545,-7.87342903119649,0.705819845564738
10,fv1_NS_p10c11r4_G11,0.19057758690592,0.717185965140608,-0.526608378234687,0.190967646606147,0.653230719904676,-0.462263073298529,0.392588919053754,0.276872033151016,0.115716885902738,0.425011542485502,0.519849775972521,-0.0948382334870186,0.493746450959243,0.478693496000899,0.0150529549583444,0.391451669025108,0.39629640167514,-0.00484473265003138,0.395834243227562,0.478755799644143,-0.082921556416581,0.389833486501435,0.496503678033625,-0.106670191532189,0.306705622626772,0.534343297448918,-0.227637674822146,0.313251979113562,0.346905155451277,-0.0336531763377151,0.343011913606488,0.258330114705676,0.0846817989008121,0.300927052730668,0.406831213001293,-0.105904160270625,0.38560253922928,0.566506557552927,-0.180904018323647,0.261031265741558,0.421595575158928,-0.16056430941737,0.286801479903414,0.642331140437877,-0.355529660534462,-11.2398101197515,-3.40114856749498,-2.37589474191483,3.4142573248122,1.30145825941177,6.06491811289639,1.54579629455667,-0.380336635882491,-5.33146605804147,-4.44375895501032,3.40235220122662,-3.55745621761888,-9.01072502062023,-9.10844282521104,-4.93891272792856
